ユーザーネーム,テキスト,URL,日付
レイ🐒,就活というものがあまりよく分からない,https://Twitter.com/0817_reirei/status/1463849398903840774,2021-11-26
華 @サバサバ同盟('-' 鯖)з／💙🤍,まぁ、来年は就活で無理なんだけどね笑,https://Twitter.com/xnia0zh5aN/status/1463846604285173763,2021-11-26
chillout,就活しよう…,https://Twitter.com/thousandhappy/status/1463838084257124353,2021-11-26
みそた,何もやる気が起きん！！！就活嫌や〜誰か私を雇ってくれ,https://Twitter.com/ps4_game1/status/1463826159586590726,2021-11-26
M.O,就活が全く進んでいないのヤバいので今日明日ちょっとやるか,https://Twitter.com/obi_mana_0827/status/1463822940152025092,2021-11-26
t0,自分でもなんでこんなに就活が苦しいのか分からないから困るよね,https://Twitter.com/riti0_sosite/status/1463819631454420993,2021-11-26
市川 胡,もうお分かりでしょうが、まったく就活に取り組んでません,https://Twitter.com/eeee__bisu/status/1463810072698490880,2021-11-26
フクダ,やっぱり就活難しすぎる,https://Twitter.com/fuk_des/status/1463808581493346310,2021-11-26
蓮根発達障害者,もう嫌だまた就活しないといけないのか,https://Twitter.com/9vkPMyDeryUXd9t/status/1463808270770991109,2021-11-26
muchobirupan,就活のストレスで悩み続けて10ヶ月。どうすればいいかわからない。,https://Twitter.com/muchobirupan/status/1463797617817944065,2021-11-26
サクラビス,"就活って何から始めればいいんやろ。
ホンマによく分からん。",https://Twitter.com/sakuraneko1010/status/1463794794145058822,2021-11-26
たけし,"就活しんどい
助けて",https://Twitter.com/yuuyuu724649/status/1463784978739654658,2021-11-26
れい✏️📖,就活まじで何すれば良いのかわからんしぬ,https://Twitter.com/Reinn_TR/status/1463770384927387655,2021-11-26
🐧🐱🎷🥁🎵🛠🔨🗜,就活辛くて泣きそう,https://Twitter.com/yyyy_622429/status/1463769155560034313,2021-11-26
ぷりん,"就活してると病むむりーーー

人と比べちゃうの",https://Twitter.com/purinrin7777/status/1463766017365012482,2021-11-26
ゆﾉハナ🖌＠1週間メイド,あーああああああ！！！！！もう就活なんていやですわああああああああああああ！！！！！！！！やだああああああ！！！！！！！！,https://Twitter.com/yunohana9/status/1463754303785484289,2021-11-26
おちゅん@タグお迎え中,就活しんどいなぁ,https://Twitter.com/Cun_Suzume/status/1463752649975615488,2021-11-26
まる🐉👑12/5kdｵﾝ【ラ】え2,就活が今、始まる(だいぶしんどい),https://Twitter.com/marupoko2525/status/1463747923926126599,2021-11-26
1484 しょーん,就活、結局用語とかすらあんまり分からんまま今なんやけど？？,https://Twitter.com/rtskyis/status/1463736115924373504,2021-11-26
高村七子,就活しよう,https://Twitter.com/7co_ta/status/1463734058463096836,2021-11-26
けんと　24卒🙇,"就活始めようと思ったものの
何から始めればいいのか分からず
何もできないでいる、、、",https://Twitter.com/ganbatyaoooo/status/1463731117773647873,2021-11-26
朝比奈ひいらぎ@史実のあの方とお竜さんは別世界の同一人物と思うことにしました,就活の電話本気で嫌だ。誰か助けて。マジ無理しんどい死ぬ。,https://Twitter.com/hiragi_lady/status/1463728794296934403,2021-11-26
キルル,就活で病んでた時のやつが次々と　なんだかすみません,https://Twitter.com/kiruru0202/status/1463719774819545089,2021-11-26
まめたろう,就活って精神病むね,https://Twitter.com/mamesuk98768851/status/1463718845168840714,2021-11-26
ひ,無理や！自分の就活で精一杯！しにて〜！,https://Twitter.com/tOkenai1ce/status/1463717970861903875,2021-11-26
まーみー,"就活嫌就活嫌就活嫌就活嫌就活嫌就活嫌就活嫌就活嫌就活嫌就活嫌就活嫌就活嫌就活嫌就活嫌就活嫌就活嫌就活嫌
ワイが使うザラキ",https://Twitter.com/T7Vg2AcBYPwAsW3/status/1463687046355034113,2021-11-26
たぬきっぽいねこ,就活難しいな、がんばろ,https://Twitter.com/yokuneru__neko/status/1463668517840953347,2021-11-26
★4月内定★裏ワザ就活★メロン,"ESは、書くものではなく、出すもの！
(`･ω･´)

悩んでないでエントリーシートは早く出す！",https://Twitter.com/saranarutakamim/status/1463895258589442050,2021-11-26
┐°于マ,勤務地わからないのにエントリーシート渡すの怖くないっすか,https://Twitter.com/Putima_0091/status/1463887430428155907,2021-11-26
みやなが（じじい）,卒論よりもエントリーシートの方が難しい,https://Twitter.com/miy_1998_pooh/status/1463873248051929092,2021-11-26
🐙🐿🔑@養蜂家見習い,どっちがキャラかわからないｴﾝﾄﾘｰｼｰﾄ,https://Twitter.com/riskyvenus_enst/status/1463857249554616321,2021-11-26
おん,ゼミのエントリーシート書くのだるいな、,https://Twitter.com/On_12731ty/status/1463819969083314180,2021-11-26
名無し野郎です。,酔わないとエントリーシート書けない,https://Twitter.com/usunibiiro/status/1463808121533386757,2021-11-26
院生の毒舌な妹bot,お兄ちゃん、エントリーシートの書き方教えて!,https://Twitter.com/grad_bot/status/1463730017071149056,2021-11-26
Kurumi .,面接やべえ,https://Twitter.com/kurumi_shirop/status/1464018178183340034,2021-11-26
譜歌 日常垢,校長面接だれか応援してくれぇ不安がすごいんだ,https://Twitter.com/fnpengo/status/1464013450934251525,2021-11-26
ゆき。,今日面接なのに履歴書書いてなくて詰んでる。,https://Twitter.com/Yu_hinakacouple/status/1464007419378298906,2021-11-26
👹,面接シート枠小さいから書きたいこと上手く収められなくてつらい,https://Twitter.com/KWas5z7dFoherX3/status/1464006688114360320,2021-11-26
あぎだ。どら。,今日二次面接だーーー不安だーーー,https://Twitter.com/dora_goon/status/1464001781315223553,2021-11-26
へのへのもへじ,今日面接だー…やだー…,https://Twitter.com/hnhnmh2/status/1463999308529766404,2021-11-26
いあ,朝から面接練習つらい😲,https://Twitter.com/kyomo_ia/status/1463995099004559361,2021-11-26
あおやの肉片🥩,面接やだ,https://Twitter.com/Aoya_garupa/status/1463986157599932427,2021-11-26
Gimlet,医学部面接に関しては俺も助けて欲しい,https://Twitter.com/Ramen__nirou/status/1463904158193360896,2021-11-26
推薦入試あるある,"面接って

結局何したらいいか

わからない。",https://Twitter.com/sr4454/status/1463902875328081925,2021-11-26
𝒎𝒔𝒌🍣,何が辛いって勉強もなんだけど面接練習でがっかりされんのが一番しんどいね,https://Twitter.com/mamolongago/status/1463900878180519944,2021-11-26
だんごむし,11月30日に二次面接なのだけれども、とっても不安。何を聞かれるのかがわからない…とりあえず精一杯ぶつかってくるぜ,https://Twitter.com/dangomusimus/status/1463895180948369411,2021-11-26
コルク｡⭐⚯̫,面接嫌すぎる助けて、、,https://Twitter.com/krk_4311/status/1463894986269757441,2021-11-26
土壌おじさん,明日面接嫌すぎて吐きそう,https://Twitter.com/novo435/status/1463888110148743168,2021-11-26
さな,あ、面接も苦手,https://Twitter.com/XfuihQ/status/1463885647018532865,2021-11-26
𝚖𝚞𝚓𝚒𝚛𝚘,面接無理;;;;;;;自分のことわかんないよ;;;;;,https://Twitter.com/haretu_0029/status/1463878277861294089,2021-11-26
咲優丸,不安が不安してる明日面接練習無理ぽよ侍😰,https://Twitter.com/mton0202/status/1463877620798750722,2021-11-26
ふあんとむ☢,"明日の面接練習やだなぁ～
誰か変わってくれないかなぁ～",https://Twitter.com/NvdpeXP8xwAv8Rh/status/1463868393417687045,2021-11-26
Sakura,"面接わからん
どんな質問来るかわからんのもこわい",https://Twitter.com/ryosukeluv28/status/1463863956628410373,2021-11-26
たかさん,面接ってちゃんと話せるか不安なんですよね。,https://Twitter.com/bntr_006/status/1463862854755373056,2021-11-26
ｺﾝﾉひよポケ,面接大丈夫だったかわからん,https://Twitter.com/hiyopokeuti/status/1463861414796222466,2021-11-26
ふらわ@初手シャトルラン,今日面接だけど何時からかわからん(致命的),https://Twitter.com/Flower_Mirrativ/status/1463858958699937794,2021-11-26
あまね,面接が嫌だ,https://Twitter.com/amaotomohumohu/status/1463855258795339776,2021-11-26
もちゃんこ鍋焼きうどん,面接無理。助けて。,https://Twitter.com/mocha_chuu/status/1463852833854222344,2021-11-26
りく,まじ面接だるい,https://Twitter.com/m_ri_i_9_6cars/status/1463849800399421447,2021-11-26
Luna,弱音はあまり吐きたくないが面接不安で仕方ない,https://Twitter.com/j_r101306/status/1463836902101229581,2021-11-26
朔。,"あ、月曜面接練習みたいなやつだ

やだなああ、、",https://Twitter.com/no_xU_/status/1463835930880405505,2021-11-26
そんちょ🎬固定PL募集,土曜日嫌だ〜；；；；；面接練習嫌だ〜；；；；；,https://Twitter.com/Mura__TRPG/status/1463835892762640389,2021-11-26
絶賛ニート中❗️,面接の結果待ちほど嫌なものはないー。どっちでもいいから早くしてくれ🤦🏻‍♀️,https://Twitter.com/galweb_23/status/1463834985459191810,2021-11-26
ゆう,明後日面接、、、嫌だなぁ、、、,https://Twitter.com/29yu17/status/1463827054848208896,2021-11-26
ふるーてぃー,やばめっちゃぎりっぎりに履歴書出したのに書類選考通っちゃったんだけどえしかも面接とかなんも対策してなくてやばいんだが、、,https://Twitter.com/Xj3q074OkFqGFdC/status/1463825587080818689,2021-11-26
裏凪 刹那,日々の面接遠征辛い,https://Twitter.com/uranagi/status/1463822809197527042,2021-11-26
らず,面接なんてあがり症でまじきつい,https://Twitter.com/htmt2141/status/1463820615974932483,2021-11-26
wat1234567890,構造化面接辛い,https://Twitter.com/wat12345678902/status/1463819463547969539,2021-11-26
ちゃちゃ,面接難しすぎて泣く🥺,https://Twitter.com/niziu___luv/status/1463816198592761858,2021-11-26
てりたま,"ああああああ
27日面接だーーー！
やだー！",https://Twitter.com/saku_fuwa/status/1463814512792903692,2021-11-26
みのり,面接ってしんどいのね,https://Twitter.com/minori1111/status/1463809788257574912,2021-11-26
₍ ᐢ. ̫ .ᐢ ₎,面接明日だあぁ…バイトの面接初めてだからわからないばっかりでめっちゃ不安なんだけどえ何聞かれるんだろ(,https://Twitter.com/UsagiAddictUxU/status/1463807518598066176,2021-11-26
さ_あ🌙,面接やばいーー,https://Twitter.com/sakiya_0326/status/1463804632967176192,2021-11-26
🍉🌴🌺じゅん子🌺🌴🏖,面接1年ぶりでやべえ無理＾＾,https://Twitter.com/junko__105__/status/1463797667574599682,2021-11-26
しばらく忙しい七央,わーーーん面接やだ！！やだー！！！,https://Twitter.com/nanao_nthr/status/1463791172199936003,2021-11-26
伊達政宗,"もう面接嫌！笑

後先不安w",https://Twitter.com/tra_06/status/1463778683018121216,2021-11-26
ささ,面接ではわからない部分が沢山ある。,https://Twitter.com/sentreseausasa/status/1463775719595462659,2021-11-26
takaken,ほとんど建前と分かってても面接怖い,https://Twitter.com/dhdabehknqux/status/1463771622112858112,2021-11-26
フック,面接きつかったです(),https://Twitter.com/dakkun_hook/status/1463766727783714824,2021-11-26
あざら死,面接が怖いのは気持ちわかる(怖いは怖いが慣れてしまったやつ),https://Twitter.com/lie_lila_/status/1463763156677713922,2021-11-26
𝐏𝐈𝐄𝐍𝐂𝐈𝐀𝐆𝐀,面接頑張ろ…不安だけど,https://Twitter.com/PlENClAGA/status/1463762406413254658,2021-11-26
ラミ,"はぁ。。。。
面接苦手だわ。。。",https://Twitter.com/134856momo/status/1463760824741158916,2021-11-26
#いちごα,面接の回答全然いいの浮かばないぃぃぃぃぃ,https://Twitter.com/itigocompass/status/1463754389311524869,2021-11-26
wataboh@0x21,お、最終面接に進んだ。,https://Twitter.com/wataboh/status/1463751740163969033,2021-11-26
りゅー,やばい一次面接手応え無さすぎる,https://Twitter.com/6l33y/status/1463743797347577859,2021-11-26
ﾃｱ@,面接練習するのいいけど絶対やばい〜,https://Twitter.com/Tea__s_a_p_z_w/status/1463741696588410882,2021-11-26
松本で〜す,面接苦手,https://Twitter.com/ma_472155/status/1463739014901829639,2021-11-26
あや,まじで面接無理…😂,https://Twitter.com/wPWpcIZ9XfdLaNn/status/1463730370780663809,2021-11-26
子葉,怖…面接中に漏らしてい？いいよ！,https://Twitter.com/OREDA__HAPPADA_/status/1463728319568826376,2021-11-26
みづーさ（スガ子・浮羽毛子ふわふぁーこ）,カフェで面接ってキツイな,https://Twitter.com/mizu_sa/status/1463725844724011011,2021-11-26
繭,あ”あ”あ”面接嫌だ消えたい💦,https://Twitter.com/___poadamu/status/1463719479557300231,2021-11-26
林檎🍎チャトレ,どーせ落とされると分かってて昼職面接行くのまじでしんどい,https://Twitter.com/m___5225/status/1463718328262742016,2021-11-26
_.m.j._1212._,"あー、怖い、明日高校の面接だぁ、
ああああああああぁぁぁ怖い😭
なんもわかんない🥺
はあ、死ぬ。こわい。",https://Twitter.com/meimei_tv/status/1463717680007942148,2021-11-26
さんそん,面接練習中にお腹ならないか不安で仕方なかった,https://Twitter.com/sansonjazzmas/status/1463712058961055745,2021-11-26
魔王は今日休み ☽ ⋆゜,誰か履歴書書いて…(面接の),https://Twitter.com/h_yuk11/status/1463711679527620614,2021-11-26
あう。,ちなみに明日も面接なんですよね 非常に嫌です( ˆᴗˆ  ),https://Twitter.com/auauaaan/status/1463705107099308037,2021-11-26
♡     み      ず  🐶,これで面接落ちたら病みそう…笑,https://Twitter.com/mizu__329/status/1463700533856727044,2021-11-26
桃の香り,"面接つらい
始まってほしくない",https://Twitter.com/free_53_Snap/status/1463699510136164353,2021-11-26
ドラキュラデーモンサタン でびるショー君😈＠ ハニスト西園寺メアリ推し,面接やだなあ,https://Twitter.com/Ankoku__makai/status/1463698691793981441,2021-11-26
らん🍑(荷造り、お土産、ホ確認電話),午後から面接なんだけど、やばい,https://Twitter.com/lan830_sail/status/1463695802090409988,2021-11-26
ヱ璃,面接終わった！！！！分からん！！！！！！！！！！！！！！！！,https://Twitter.com/ikura_eri/status/1463695030145540098,2021-11-26
脂身Soubi。🦍,ウェブ面接前のそわそわどうしようもねぇ,https://Twitter.com/soubi_2525/status/1463686110237032448,2021-11-26
ひよこ 🐥,面接嫌だ〜🥲,https://Twitter.com/yumedemoaou/status/1463677448298516486,2021-11-26
fumi (風-fuu-),面接やだ🥲,https://Twitter.com/m0v0ff/status/1463677303565680643,2021-11-26
Nemu,面接いつになるかわからんの困るなー,https://Twitter.com/Nemu_r1/status/1463675304522620935,2021-11-26
くろいわーの,インターン怖いい内定ほしいしんどい,https://Twitter.com/TNT05835135/status/1463922745486417934,2021-11-26
あやか︎,インターンの報告書書かないとだから一応応募したけど、まじで将来どうしよう,https://Twitter.com/kf07_agyk/status/1463895212380491777,2021-11-26
解析 開発 就活,インターン0なのヤバい?,https://Twitter.com/n01e0/status/1463801243881840645,2021-11-26
そー@マンマル 新規卓('ω'乂),"そういえばリグマ行けるようになりました。

遊んでください(今からWebインターンですやだやだやだやだやだやだ",https://Twitter.com/game_irohasu/status/1463712235692326916,2021-11-26
青,おわ〜 インターンのES通ったわ,https://Twitter.com/whitebluegame/status/1463690151646105600,2021-11-26
おかすた,インターンのES2000字で書く気失せた,https://Twitter.com/_Sxlq/status/1463665610550702080,2021-11-26
