ユーザーネーム,テキスト,URL,日付
のんきな✩ℳ.✩就活します🔥🔥,"昨日からまた吐き気が止まらない😭
就活の不安かしら(-ω-?)",https://Twitter.com/Haruzukiyo_yume/status/1433643693580320776,2021-09-04
Heavenly Fruits,就活しんどいンゴ,https://Twitter.com/renkeiy0u/status/1433641437661335554,2021-09-04
イっヌ,就活嫌だ〜〜〜〜ッ‼️‼️助けてなな湖さん,https://Twitter.com/1nnusandayo_/status/1433639873395658759,2021-09-04
江ノ島抜け毛,"就活は何も考えてない。やばい。
文字通り考えてない",https://Twitter.com/QzVZt7vSPqeMHvT/status/1433622335244832780,2021-09-04
ゆらそら@fx,"就活不安すぎるな
働きたくねぇよ、、、",https://Twitter.com/yazawa_fx/status/1433620252349263874,2021-09-04
就活イレブン,就活が辛いなら、辛いのごと楽しめばいいんだ！,https://Twitter.com/syuukatu_eleven/status/1433605337207042086,2021-09-04
阿曲りん😈🐻/中村くまりん,就活やだやだ期,https://Twitter.com/nakakuma68/status/1433600298262491153,2021-09-04
緑虎 もか@イヌ科好きの虎(ローソンの社員ではありません),某企画のエントリーシート、ガチなの書くべきかネタで書くべきかわからん。,https://Twitter.com/babygreentiger/status/1433909320815505411,2021-09-04
*ぽとろも*,"某企画のエントリーシート書いてみたいんだけど……え、ガチじゃないよね？？

ふざけていいんだよね？？",https://Twitter.com/potoromo_mo/status/1433836000816427008,2021-09-04
★4月内定★裏ワザ就活★メロン,"ESは、書くものではなく、出すもの！
(`･ω･´)

悩んでないでエントリーシートは早く出す！",https://Twitter.com/saranarutakamim/status/1433809500578803713,2021-09-04
しゅがー,エントリーシートを書いて履歴書を書いてエントリーシートを書いて履歴書を書いて…………,https://Twitter.com/syugar620/status/1433720676691550208,2021-09-04
みどりの人,エントリーシートやっと書き終わった,https://Twitter.com/midododobobo/status/1433604907198607389,2021-09-04
推薦入試あるある,"面接って

結局何したらいいか

わからない。",https://Twitter.com/sr4454/status/1433922830987526146,2021-09-04
霧宝,面接対策なんにも出来てないです,https://Twitter.com/ntdtuCfuqeRt2Lx/status/1433813199581683716,2021-09-04
ぬわー！((🦀)),面接苦手わかるもう二度としたくない,https://Twitter.com/nicolai_1129/status/1433806549122621440,2021-09-04
れんくぅ(੭ ᐕ)੭ 9月までガチャ禁,"急
面接のやり方",https://Twitter.com/Renkun_monst/status/1433803051958095875,2021-09-04
𝗆𝗒𝗂,"面接練習ﾂﾗｲ🥲
でも、一人暮らしのために頑張る(ˊo̴̶̷̤ ̫ o̴̶̷̤ˋ)",https://Twitter.com/miy_paca/status/1433800314751045636,2021-09-04
りこぴん,面接注意少なかったの不安なんだが,https://Twitter.com/rikopin_C40H56/status/1433797864572932101,2021-09-04
@就活するリス,面接苦手です、、どなたかコツを教えて下さい🙇‍♀️,https://Twitter.com/Ryz9K/status/1433797439467651075,2021-09-04
(株)無理ンゴ@22卒nnt,なんで面接って笑顔じゃないといけないのか分からない根本そこから始まる,https://Twitter.com/nnt48murimuri/status/1433785604941041668,2021-09-04
🧠,夜職の面接が不安すぎてぴえん。,https://Twitter.com/kimagureno_azu/status/1433783125222453252,2021-09-04
かずのこ,やばひらめきの面接シート書かないと,https://Twitter.com/kazunoko140807/status/1433779596676108293,2021-09-04
ぴい@22卒nnt,"生理前と被って絶望的メンブレ
面接上手くいかなかった不安と将来の不安で押しつぶされる",https://Twitter.com/dear_onsha_love/status/1433764579859845124,2021-09-04
Rune,面接練習病みそう,https://Twitter.com/AX0654/status/1433764543059009537,2021-09-04
ゆず茶,面接始まるからマニキュアにシフトするんだけど上手くできるか不安…,https://Twitter.com/RvQmkQ/status/1433762656398168071,2021-09-04
素振りは基本DDD@戦場の絆＋エクバ2,面接の準備ってのは辛いもんだな…,https://Twitter.com/ddd_9614/status/1433758215334891523,2021-09-04
鬱な就活生bot,数十分の面接で俺の何がわかるの,https://Twitter.com/fuckin_shukatsu/status/1433755184816029703,2021-09-04
Naxilt,日曜にも面接練…しんど,https://Twitter.com/Naxilt1/status/1433753255528394753,2021-09-04
逢月(あづき),"先日の面接一次通りました！
二次に備えて暗記のコツ教えてくださいやばい",https://Twitter.com/adukimochi/status/1433751048686997505,2021-09-04
しんのすけ,1週間よく頑張った！面接2つこなしたけど1つは面接のときにもうだめだとわかっててツライ、明日は、SPI,https://Twitter.com/5yearsold_/status/1433750513300828160,2021-09-04
れい,明日模擬面接なんだけど今まで以上に恐怖が押し寄せてるまじで不安すぎるし友達いないからこまる,https://Twitter.com/jk__mm71/status/1433733481314410502,2021-09-04
緋香💫,誰か面接練習付き合ってwwwwwwwwwwwwwwwwがちでわからんwwwwwwwwwwwwwwww,https://Twitter.com/mi_Hica_/status/1433729882727481346,2021-09-04
おざき,書類選考は通るけど面接でしにそうでとても怖い,https://Twitter.com/new_ygn049_max/status/1433725517480427521,2021-09-04
i n k o,"面接おわ〜
筆記試験詰んだかも
めっちゃ難しかった",https://Twitter.com/inko_long344/status/1433722796186603534,2021-09-04
ぽー,面接官辛い,https://Twitter.com/UltimaPohhhh/status/1433720800461287425,2021-09-04
烏丸@花園たえ推し【∬BND✰】(只今低浮上)次回→難波アコギライブ・Roselia単・RAS単,"社会人の方～
面接のコツとか教えてください🙏",https://Twitter.com/karasuma8315f/status/1433714454877724673,2021-09-04
Tohyam,面接はするのもされるのも苦手ということがよくわかりました……,https://Twitter.com/sak_swirl/status/1433708408041979905,2021-09-04
リウカス・プッチ,面接練習だるすぎ,https://Twitter.com/kasumino_anal/status/1433707842410668032,2021-09-04
雨音瑳月@てぇてぇことですぐ死ぬオタク,面接…むずいな,https://Twitter.com/amanesatukityan/status/1433706964819668992,2021-09-04
りょう【神威】,"しんどい…
面接練習マジでやりたくない",https://Twitter.com/ako_love0703/status/1433705171855437829,2021-09-04
かとら,"面接の文また書き直し
無理無理無理",https://Twitter.com/katora__katora/status/1433700810769113094,2021-09-04
めくめく🐺,模擬面接しんどかった,https://Twitter.com/new_meku_meku/status/1433700737893109761,2021-09-04
まなっこ,面接の時間が近づいてきたぜ 助けてくれ,https://Twitter.com/manaccoholic/status/1433698453503107074,2021-09-04
ﾕｲｶ,面接練習しんどすぎてずっと泣いてる(((,https://Twitter.com/_sis_ly/status/1433695628891078657,2021-09-04
/さしみ/,面接練習ガチだるw,https://Twitter.com/KxxFxxov/status/1433689431446200323,2021-09-04
IW,まぁ、面接苦手だから,https://Twitter.com/vrc_iw/status/1433673266460200960,2021-09-04
アイゼル@紫陽花さん,やっぱし面接はよくわからん,https://Twitter.com/Eisel0820/status/1433672143867240459,2021-09-04
鳫萌風@3090×2,"面接よりやばい
吐きそう",https://Twitter.com/kalimofu2_10/status/1433668935824510977,2021-09-04
さな,明日面接本番だけど全然上手くできる気がしない…,https://Twitter.com/Sana_xX_2317/status/1433667431205990401,2021-09-04
nn🌙🚬,あーまじ面接無理恐怖症,https://Twitter.com/naa8sa/status/1433659324111282179,2021-09-04
らいとべる,面接苦手過ぎてむり,https://Twitter.com/romitagari/status/1433655452206731265,2021-09-04
まお@ 21卒 既卒NNT,3ヶ月ぶりの面接ほんときついわー,https://Twitter.com/21NNT58323893/status/1433652094553133062,2021-09-04
雑魚死のにーこた,面接の後は不安しかない,https://Twitter.com/IBUnoKOTA/status/1433650629365227522,2021-09-04
れい𓆩✧︎𓆪,今日面接なのに調子出ない...不安だ...,https://Twitter.com/Mafuyu0904/status/1433640867521204266,2021-09-04
ﾏﾂﾘ,やだーーーーーー面接練習したくない,https://Twitter.com/MTR192001928/status/1433633711040327684,2021-09-04
にゃにゃにゃ,面接練習が嫌すぎて鬱になりそう…,https://Twitter.com/nyanyanya33379/status/1433626858608758825,2021-09-04
日和見主義,面接嫌です面接嫌です面接嫌です,https://Twitter.com/hiyo_tama/status/1433626059568680977,2021-09-04
かる（ぱぴぷぺぽ）す,面接やだ面接やだ怖い怖い不安すぎて無理やだ怖い,https://Twitter.com/yumeaoi123/status/1433621521784737817,2021-09-04
ほのか,面接練習ってアウトプットが大切だって。でもアウトプットの練習のやり方って難しい。,https://Twitter.com/9Uo1uBacUEIpVha/status/1433619282638737412,2021-09-04
ヒロ,"日曜日に面接あるけど
履歴書まだ書けてないから
今日か明日には書かないと。",https://Twitter.com/y_mzks2/status/1433615872812142592,2021-09-04
かえ,この面接で何を図ってるんかわからん,https://Twitter.com/Kaedyyyyy/status/1433611536753258538,2021-09-04
みれい☀︎*.｡🌱 ͛.*,面接不安だ...,https://Twitter.com/mirei_hareonna/status/1433593211050594305,2021-09-04
霈-ひさめ-,面接いやだ…逃げたい🥲,https://Twitter.com/_Hisame___/status/1433586351128006657,2021-09-04
すー,きついきついインターンが終わってウキウキなう,https://Twitter.com/suusuuspla2/status/1433755696273575937,2021-09-04
エス,webインターン、苦手だな,https://Twitter.com/shimayu46/status/1433735754396491776,2021-09-04
ｼﾞﾝｾｲﾊｰﾄﾞﾓｰﾄﾞｿｴﾀﾞ。,インターンどこ行くかまじで悩むなぁ…,https://Twitter.com/sorina0331/status/1433698047268061188,2021-09-04
とっとこおぐたろう🦕,インターンしんどいあばばばばば,https://Twitter.com/ZZZ_orange_429/status/1433691411312885762,2021-09-04
ぼる,インターンの学生に対して教えるの難しい,https://Twitter.com/borusitisan/status/1433678766316744709,2021-09-04
なえまも,インターンつらみ,https://Twitter.com/naemamoo/status/1433676715755065348,2021-09-04
岡田怜真,論文的なの書き始めてしんどい。まだインターン終わらない。,https://Twitter.com/R_R_RockLife/status/1433656084762284033,2021-09-04
ま,そういやインターンで色の判別ができることが必要みたいなこと書いてたな無理,https://Twitter.com/hahahahahahanja/status/1433605388343996419,2021-09-04
みゅ,この調子でインターンいくの？しんど,https://Twitter.com/HQxl9/status/1433581092724883486,2021-09-04
